CIK,cusip,ACCESSION_NUMBER,companyName,value,shares,cusip6,reportCalendarOrQuarter,managerName,managerAddress
77476,713448108,0001398344-23-023292,PEPSICO INC COM,1413711,12952,713448,31-MAR-2018,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-023291,PEPSICO INC COM,1606808,13399,713448,31-DEC-2017,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-023303,PEPSICO INC COM,1341143,9813,713448,31-DEC-2019,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-023072,PEPSICO INC COM,1054958,8784,713448,31-MAR-2020,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-023070,PEPSICO INC COM,1067131,9545,713448,30-SEP-2018,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001661245-23-000005,PEPSICO INC,62524,369,713448,30-SEP-2023,Moss Adams Wealth Advisors LLC,"999 THIRD AVE STE 2800, SEATTLE, WA, 98104"
77476,713448108,0001661245-23-000005,PEPSICO INC,186554,1101,713448,30-SEP-2023,Moss Adams Wealth Advisors LLC,"999 THIRD AVE STE 2800, SEATTLE, WA, 98104"
77476,713448108,0001398344-23-022979,PEPSICO INC COM,1247945,8415,713448,31-DEC-2020,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-022987,PEPSICO INC COM,1156217,8742,713448,30-JUN-2020,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-022988,PEPSICO INC COM,1417013,9421,713448,30-SEP-2021,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-022984,PEPSICO INC COM,1256037,8477,713448,30-JUN-2021,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-022983,PEPSICO INC COM,1629921,9383,713448,31-DEC-2021,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-022982,PEPSICO INC COM,1194316,8617,713448,30-SEP-2020,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-022980,PEPSICO INC COM,1251974,8851,713448,31-MAR-2021,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001007280-23-000013,Pepsico Inc,119254000,703811,713448,30-SEP-2023,PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,"277 E TOWN ST, COLUMBUS, OH, 43215"
77476,713448108,0001007280-23-000012,Pepsico Inc,159486000,861065,713448,30-JUN-2023,PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,"277 E TOWN ST, COLUMBUS, OH, 43215"
77476,713448108,0001007280-23-000011,Pepsico Inc,148626000,815280,713448,31-MAR-2023,PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,"277 E TOWN ST, COLUMBUS, OH, 43215"
77476,713448108,0001007280-23-000010,Pepsico Inc,151143000,836613,713448,31-DEC-2022,PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,"277 E TOWN ST, COLUMBUS, OH, 43215"
77476,713448108,0001398344-23-022879,PEPSICO INC COM,1472441,8835,713448,30-JUN-2022,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-022880,PEPSICO INC COM,1513283,9041,713448,31-MAR-2022,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-022881,PEPSICO INC COM,1430484,8762,713448,30-SEP-2022,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-022864,PEPSICO INC COM,1482769,8751,713448,30-SEP-2023,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-022863,PEPSICO INC COM,1633226,8959,713448,31-MAR-2023,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-022861,PEPSICO INC COM,1731251,9347,713448,30-JUN-2023,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001398344-23-022860,PEPSICO INC COM,1588001,8790,713448,31-DEC-2022,WEST PACES ADVISORS INC.,"3284 NORTHSIDE PARKWAY, SUITE 485, ATLANTA, GA, 30327"
77476,713448108,0001540656-23-000021,PEPSICO INC,7549400,44555,713448,30-SEP-2023,Gladius Capital Management LP,"233 SOUTH WACKER DRIVE, SUITE 5725, CHICAGO, IL, 60606"
77476,713448108,0001540656-23-000019,PEPSICO INC,499539,2697,713448,30-JUN-2023,Gladius Capital Management LP,"233 SOUTH WACKER DRIVE, SUITE 5725, CHICAGO, IL, 60606"
77476,713448108,0001540656-23-000017,PEPSICO INC,125058,686,713448,31-MAR-2023,Gladius Capital Management LP,"233 SOUTH WACKER DRIVE, SUITE 5725, CHICAGO, IL, 60606"
77476,713448108,0001540656-23-000015,PEPSICO INC,491576,2721,713448,31-DEC-2022,Gladius Capital Management LP,"233 SOUTH WACKER DRIVE, SUITE 5725, CHICAGO, IL, 60606"
77476,713448108,0001104659-23-126756,PEPSICO INC,21217252401,125219856,713448,30-SEP-2023,VANGUARD GROUP INC,"Po Box 2600, V26, Valley Forge, PA, 19482-2600"
77476,713448108,0001104659-23-126756,PEPSICO INC,173346948,1023058,713448,30-SEP-2023,VANGUARD GROUP INC,"Po Box 2600, V26, Valley Forge, PA, 19482-2600"
77476,713448108,0001104659-23-126756,PEPSICO INC,98216913,579656,713448,30-SEP-2023,VANGUARD GROUP INC,"Po Box 2600, V26, Valley Forge, PA, 19482-2600"
77476,713448108,0001104659-23-126756,PEPSICO INC,708090777,4179006,713448,30-SEP-2023,VANGUARD GROUP INC,"Po Box 2600, V26, Valley Forge, PA, 19482-2600"
77476,713448108,0001104659-23-126756,PEPSICO INC,35268428,208147,713448,30-SEP-2023,VANGUARD GROUP INC,"Po Box 2600, V26, Valley Forge, PA, 19482-2600"
77476,713448108,0001104659-23-126756,PEPSICO INC,641669,3787,713448,30-SEP-2023,VANGUARD GROUP INC,"Po Box 2600, V26, Valley Forge, PA, 19482-2600"
77476,713448108,0001845199-23-000004,PepsiCo Inc,1405674,8296,713448,30-SEP-2023,CoreFirst Bank & Trust,"3035 SW TOPEKA BLVD, TOPEKA, KS, 66611"
77476,713448108,0001845199-23-000004,PepsiCo Inc,33888,200,713448,30-SEP-2023,CoreFirst Bank & Trust,"3035 SW TOPEKA BLVD, TOPEKA, KS, 66611"
77476,713448108,0001803296-23-000004,PEPSICO INC,1467632,8661,713448,30-SEP-2023,"WNY Asset Management, LLC","6500 Sheridan Drive, Suite 200, Williamsville, NY, 14221"
77476,713448108,0001172661-23-004083,PEPSICO INC,3609072,21300,713448,30-SEP-2023,"One River Asset Management, LLC","2200 Atlantic Street, Suite 310, Stamford, CT, 06902"
77476,713448108,0001172661-23-004083,PEPSICO INC,1999392,11800,713448,30-SEP-2023,"One River Asset Management, LLC","2200 Atlantic Street, Suite 310, Stamford, CT, 06902"
77476,713448108,0001172661-23-004082,PEPSICO INC,2185596,11800,713448,30-JUN-2023,"One River Asset Management, LLC","2200 Atlantic Street, Suite 310, Stamford, CT, 06902"
77476,713448108,0001172661-23-004082,PEPSICO INC,3945186,21300,713448,30-JUN-2023,"One River Asset Management, LLC","2200 Atlantic Street, Suite 310, Stamford, CT, 06902"
77476,713448108,0001172661-23-004081,PEPSICO INC,8695710,47700,713448,31-MAR-2023,"One River Asset Management, LLC","2200 Atlantic Street, Suite 310, Stamford, CT, 06902"
77476,713448108,0001172661-23-004081,PEPSICO INC,9096770,49900,713448,31-MAR-2023,"One River Asset Management, LLC","2200 Atlantic Street, Suite 310, Stamford, CT, 06902"
77476,713448108,0001172661-23-004080,PEPSICO INC,343254,1900,713448,31-DEC-2022,"One River Asset Management, LLC","2200 Atlantic Street, Suite 310, Stamford, CT, 06902"
77476,713448108,0001172661-23-004080,PEPSICO INC,668442,3700,713448,31-DEC-2022,"One River Asset Management, LLC","2200 Atlantic Street, Suite 310, Stamford, CT, 06902"
77476,713448108,0001993325-23-000004,PEPSICO INC,433143,2376,713448,31-MAR-2023,"Slocum, Gordon & Co LLP","39 MILL STREET, NEWPORT, RI, 02840"
77476,713448108,0000315032-23-000030,PEPSICO INC,704945123,4160441,713448,30-SEP-2023,STATE FARM MUTUAL AUTOMOBILE INSURANCE CO,"ONE STATE FARM PLAZA, BLOOMINGTON, IL, 61710"
77476,713448108,0000315032-23-000029,PEPSICO INC,770596882,4160441,713448,30-JUN-2023,STATE FARM MUTUAL AUTOMOBILE INSURANCE CO,"ONE STATE FARM PLAZA, BLOOMINGTON, IL, 61710"
77476,713448108,0000315032-23-000028,PEPSICO INC,758448394,4160441,713448,31-MAR-2023,STATE FARM MUTUAL AUTOMOBILE INSURANCE CO,"ONE STATE FARM PLAZA, BLOOMINGTON, IL, 61710"
77476,713448108,0000315032-23-000027,PEPSICO INC,751625271,4160441,713448,31-DEC-2022,STATE FARM MUTUAL AUTOMOBILE INSURANCE CO,"ONE STATE FARM PLAZA, BLOOMINGTON, IL, 61710"
77476,713448108,0000918504-23-000004,PEPSICO INC,538033,3175,713448,30-SEP-2023,BIRMINGHAM CAPITAL MANAGEMENT CO INC/AL,"2 PERIMETER PARK SOUTH, SUITE 235-EAST, BIRMINGHAM, AL, 35243-3253"
77476,713448108,0000051812-23-000004,PEPSICO INC,7529,44435,713448,30-SEP-2023,STONEBRIDGE CAPITAL MANAGEMENT INC,"1801 CENTURY PARK EAST SUITE 1800, LOS ANGELES, CA, 90067"
77476,713448108,0001846532-23-000030,PEPSICO INC,1361749,7352,713448,30-JUN-2023,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
77476,713448108,0001846532-23-000029,PEPSICO INC,1297649,7118,713448,31-MAR-2023,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
77476,713448108,0001846532-23-000028,PEPSICO INC,1401804,7759,713448,31-DEC-2022,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
77476,713448108,0001846532-23-000027,PEPSICO INC,1216000,7446,713448,30-SEP-2022,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
77476,713448108,0001846532-23-000026,PEPSICO INC,1490000,8938,713448,30-JUN-2022,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
77476,713448108,0001846532-23-000025,PEPSICO INC,1281000,7458,713448,31-MAR-2022,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
77476,713448108,0001846532-23-000024,PEPSICO INC,857000,4934,713448,31-DEC-2021,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
77476,713448108,0001846532-23-000023,PEPSICO INC,722000,4800,713448,30-SEP-2021,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
77476,713448108,0001846532-23-000022,PEPSICO INC,713000,4809,713448,30-JUN-2021,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
77476,713448108,0000714142-23-000004,PEPSICO INC,16554,97698,713448,30-SEP-2023,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,"479 VERSAILLES ROAD, FRANKFORT, KY, 40601"
77476,713448108,0000714142-23-000004,PEPSICO INC,4466,26358,713448,30-SEP-2023,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,"479 VERSAILLES ROAD, FRANKFORT, KY, 40601"
77476,713448108,0000850529-23-000012,PEPSICO INC COM,824524325,4451594,713448,30-JUN-2023,"Fisher Asset Management, LLC","5525 NW FISHER CREEK DRIVE, CAMAS, WA, 98607"
77476,713448108,0000850529-23-000011,PEPSICO INC COM,9104946,49944,713448,31-MAR-2023,"Fisher Asset Management, LLC","5525 NW FISHER CREEK DRIVE, CAMAS, WA, 98607"
77476,713448108,0001095449-23-000096,PEPSICO INC,5424311,29286,713448,30-JUN-2023,"RB Capital Management, LLC","5365 RENO CORPORATE DRIVE, SUITE 200, RENO, NV, 89511"
77476,713448108,0001372130-23-000004,PEPSICO INC COM,8168220,48284,713448,30-SEP-2023,"HEADINVEST, LLC","7 CUSTOM HOUSE STREET, 4TH FLOOR, PORTLAND, ME, 04101"
77476,713448108,0000877134-23-000016,PEPSICO,12808653,75594,713448,30-SEP-2023,WESBANCO BANK INC,"1 BANK PLZ, WHEELING, WV, 26003"
77476,713448108,0000877134-23-000016,PEPSICO,613373,3620,713448,30-SEP-2023,WESBANCO BANK INC,"1 BANK PLZ, WHEELING, WV, 26003"
77476,713448108,0000877134-23-000016,PEPSICO,11663567,68836,713448,30-SEP-2023,WESBANCO BANK INC,"1 BANK PLZ, WHEELING, WV, 26003"
77476,713448108,0001062993-23-022252,PEPSICO INC COM,3692569,21793,713448,30-SEP-2023,"Sunbelt Securities, Inc.","2700 POST OAK BLVD, SUITE 1700, HOUSTON, TX, 77056"
77476,713448108,0000931097-23-000004,Pepsico Inc.,9758132,57590,713448,30-SEP-2023,CCM INVESTMENT ADVISERS LLC,"P O BOX 7488, COLUMBIA, SC, 29202-7488"
77476,713448108,0001911726-23-000006,PEPSICO INC,624125,3683,713448,30-SEP-2023,Raleigh Capital Management Inc.,"1400 CRESCENT GREEN DRIVE, SUITE 100, CARY, NC, 27518"
77476,713448108,0001539338-23-000009,PEPSICO INCORPORATED,1596879,9424,713448,30-SEP-2023,Financial Advisory Group,"5599 SAN FELIPE, SUITE 900, HOUSTON, TX, 77056"
77476,713448108,0001767343-23-000003,PEPSICO INC,271490,3350,713448,30-SEP-2023,"DAGCO, INC.","27366 CENTER RIDGE ROAD, WESTLAKE, OH, 44145"
77476,713448108,0001085146-23-004565,PEPSICO INC,316110,1936,713448,30-SEP-2023,"Financial Insights, Inc.","3110 RUSTON WAY, SUITE C, TACOMA, WA, 98402"
77476,713448108,0001750924-23-000005,PEPSICO INC,89204,526,713448,30-SEP-2023,"VisionPoint Advisory Group, LLC","17250 DALLAS PARKWAY, DALLAS, TX, 75248"
77476,713448108,0001613331-23-000005,PEPSICO INC,3296231,19454,713448,30-SEP-2023,Fragasso Group Inc.,"610 SMITHFIELD STREET, SUITE 400, PITTSBURGH, PA, 15222"
77476,713448108,0001993325-23-000003,PEPSICO INC,429248,2376,713448,31-DEC-2022,"Slocum, Gordon & Co LLP","39 MILL STREET, NEWPORT, RI, 02840"
77476,713448108,0001398344-23-022306,PEPSICO INC,256480,1514,713448,30-SEP-2023,"Grant Street Asset Management, Inc.","380 SOUTHPOINTE BLVD, SOUTH POINTE PLAZA II SUITE 315, CANONSBURG, PA, 15317"
77476,713448108,0001911726-23-000005,PEPSICO INC,608367,3590,713448,30-SEP-2023,Raleigh Capital Management Inc.,"1400 CRESCENT GREEN DRIVE, SUITE 100, CARY, NC, 27518"
77476,713448108,0000831001-23-000151,PEPSICO INC,494595,2919,713448,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
77476,713448108,0000831001-23-000151,PEPSICO INC,156540194,923868,713448,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
77476,713448108,0000831001-23-000151,PEPSICO INC,2630895,15527,713448,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
77476,713448108,0000831001-23-000151,PEPSICO INC,2466030,14554,713448,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
77476,713448108,0000831001-23-000151,PEPSICO INC,256091703,1511401,713448,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
77476,713448108,0000831001-23-000151,PEPSICO INC,123046481,726195,713448,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
77476,713448108,0000831001-23-000151,PEPSICO INC,523570,3090,713448,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
77476,713448108,0000831001-23-000151,PEPSICO INC,26432640,156000,713448,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
77476,713448108,0000831001-23-000151,PEPSICO INC,16944000,100000,713448,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
77476,713448108,0000831001-23-000151,PEPSICO INC,61252560,361500,713448,30-SEP-2023,CITIGROUP INC,"388 GREENWICH STREET, NEW YORK, NY, 10013"
77476,713448108,0001632554-23-000010,Pepsico Inc,947678,5593,713448,30-SEP-2023,Trust Co,"PO BOX 1806, MANHATTAN, KS, 66505-1806"
77476,713448108,0001398344-23-022120,PEPSICO INC,713004,4208,713448,30-SEP-2023,TUCKER ASSET MANAGEMENT LLC,"1520 WEST CANAL COURT, SUITE 100, LITTLETON, CO, 80120"
77476,713448108,0001178913-23-003838,PEPSICO INC,1723625,10121,713448,30-SEP-2023,Phoenix Holdings Ltd.,"53 Derech Ha'shalom St., Givatayim, L3, 53454"
77476,713448108,0001178913-23-003836,PEPSICO INC,1723625,10121,713448,30-SEP-2023,Phoenix Holdings Ltd.,"53 Derech Ha'shalom St., Givatayim, L3, 53454"
77476,713448108,0001172661-23-004072,PEPSICO INC,251386,1357,713448,30-JUN-2023,DIMENSION CAPITAL MANAGEMENT LLC,"2800 Ponce De Leon Blvd, 15th Floor, Coral Gables, FL, 33134"
77476,713448108,0001172661-23-004071,PEPSICO INC,321297,1896,713448,30-SEP-2023,DIMENSION CAPITAL MANAGEMENT LLC,"2800 Ponce De Leon Blvd, 15th Floor, Coral Gables, FL, 33134"
77476,713448108,0001213900-23-092006,PEPSICO INC,11540221,68108,713448,30-SEP-2023,"B. Riley Wealth Advisors, Inc.","5000 T-rex Avenue, Suite 300, Boca Raton, FL, 33431"
77476,713448108,0001815183-23-000003,PEPSICO INC,14233,84,713448,30-SEP-2023,"Fortis Group Advisors, LLC","345 KINDERKAMACK ROAD, SUITE B, WESTWOOD, NJ, 07675"
77476,713448108,0001815183-23-000003,PEPSICO INC,2203,13,713448,30-SEP-2023,"Fortis Group Advisors, LLC","345 KINDERKAMACK ROAD, SUITE B, WESTWOOD, NJ, 07675"
77476,713448108,0002002654-23-000008,PEPSICO INC,169349,999,713448,30-SEP-2023,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
77476,713448108,0002002654-23-000006,PEPSICO INC,179683,986,713448,31-MAR-2023,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
77476,713448108,0002002654-23-000003,PEPSICO INC,161149,967,713448,30-JUN-2022,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
77476,713448108,0002002654-23-000001,PEPSICO INC,164804,949,713448,31-DEC-2021,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
77476,713448108,0002002654-23-000005,PEPSICO INC,175858,973,713448,31-DEC-2022,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
77476,713448108,0002002654-23-000004,PEPSICO INC,158921,973,713448,30-SEP-2022,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
77476,713448108,0002002654-23-000002,PEPSICO INC,160759,960,713448,31-MAR-2022,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
77476,713448108,0002002654-23-000007,PEPSICO INC,183789,992,713448,30-JUN-2023,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
77476,713448108,0001437749-23-033229,PEPSICO INC,481040,2839,713448,30-SEP-2023,FIDELITY D & D BANCORP INC,"Blakely & Drinker Streets, Dunmore, PA, 18512"
77476,713448108,0001725547-23-002560,PEPSICO INC,29599444,174690,713448,30-SEP-2023,"Modera Wealth Management, LLC","56 JEFFERSON AVENUE, 2ND FLOOR, WESTWOOD, NJ, 07675"
77476,713448108,0001727783-23-000004,PEPSICO INC,1121,6616,713448,30-SEP-2023,Neo Ivy Capital Management,"410 PARK AVE FL 15, NEW YORK, NY, 10022"
77476,713448108,0001085146-23-004542,PEPSICO INC,472986,2791,713448,30-SEP-2023,"Quantum Financial Advisors, LLC","1240 ROSECRANS AVE, #120, MANHATTAN BEACH, CA, 90266"
77476,713448108,0001085146-23-004538,PEPSICO INC,6292154,37135,713448,30-SEP-2023,"Savoir Faire Capital Management, L.P.","18 MARSHALL ST. SUITE 340, NORWALK, CT, 06854"
77476,713448108,0001941369-23-000008,PEPSICO INC,280762,1657,713448,30-SEP-2023,"ASB Consultores, LLC","21005 Ne 31st Avenue, Aventura, FL, 33180"
77476,713448108,0000743367-23-000006,PEPSICO INC,10594914,62529,713448,30-SEP-2023,BAR HARBOR WEALTH MANAGEMENT,"90 NORTH MAIN STREET, CONCORD, NH, 03301"
77476,713448108,0001455495-23-000004,PEPSICO INC,306856,1811,713448,30-SEP-2023,"IMA Wealth, Inc.","430 E DOUGLAS AVE, SUITE 400, WICHITA, KS, 67202"
77476,713448108,0001950556-23-000006,Pepsico Inc,402081,2373,713448,30-SEP-2023,Dakota Community Bank & Trust NA,"609 MAIN STREET, HEBRON, ND, 58638"
77476,713448108,0001134008-23-000004,Pepsico Inc,17800858,105057,713448,30-SEP-2023,TRUST CO OF VERMONT,"P O BOX 1280, BRATTLEBORO, VT, 05302-1280"
77476,713448108,0001134008-23-000004,Pepsico Inc,2378938,14040,713448,30-SEP-2023,TRUST CO OF VERMONT,"P O BOX 1280, BRATTLEBORO, VT, 05302-1280"
77476,713448108,0001986152-23-000006,PEPSICO INC,1050569,6200,713448,30-SEP-2023,Obsidian Personal Planning Solutions LLC,"2099 GAITHER RD, STE 110, ROCKVILLE, MD, 20850"
77476,713448108,0001986152-23-000005,PEPSICO INC,1190965,6430,713448,30-JUN-2023,Obsidian Personal Planning Solutions LLC,"2099 GAITHER RD, STE 110, ROCKVILLE, MD, 20850"
77476,713448108,0000905729-23-000181,PEPSICO INC,2880,17,713448,30-SEP-2023,USA FINANCIAL FORMULAS,"6020 East Fulton Street, Ada, MI, 49301"
77476,713448108,0000905729-23-000180,PEPSICO INC,3704,20,713448,30-JUN-2023,USA FINANCIAL FORMULAS,"6020 East Fulton Street, Ada, MI, 49301"
77476,713448108,0000905729-23-000179,PEPSICO INC,3646,20,713448,31-MAR-2023,USA FINANCIAL FORMULAS,"6020 East Fulton Street, Ada, MI, 49301"
77476,713448108,0001633674-23-000004,PEPSICO INC COM,603545,3562,713448,30-SEP-2023,AllSquare Wealth Management LLC,"200 GREAT OAKS BLVD, SUITE 219, ALBANY, NY, 12203"
77476,713448108,0001535602-23-000008,PEPSICO INC,455153795,2686224,713448,30-SEP-2023,BANQUE PICTET & CIE SA,"60 ROUTE DES ACACIAS, GENEVA 73, V8, 1211"
77476,713448108,0000948046-23-000162,PEPSICO INC,100908467,595541,713448,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
77476,713448108,0000948046-23-000162,PEPSICO INC,7470271,44088,713448,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
77476,713448108,0000948046-23-000162,PEPSICO INC,1940088,11450,713448,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
77476,713448108,0000948046-23-000162,PEPSICO INC,61335586,361990,713448,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
77476,713448108,0000948046-23-000162,PEPSICO INC,881257,5201,713448,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
77476,713448108,0000948046-23-000162,PEPSICO INC,617439,3644,713448,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
77476,713448108,0000948046-23-000162,PEPSICO INC,81501,481,713448,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
77476,713448108,0000948046-23-000162,PEPSICO INC,85398,504,713448,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
77476,713448108,0000948046-23-000162,PEPSICO INC,7022949,41448,713448,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
