CIK,cusip,ACCESSION_NUMBER,companyName,value,shares,cusip6,reportCalendarOrQuarter,managerName,managerAddress
4962,025816109,0001984555-23-000003,AMERICAN EXPRESS CO,1641,11,025816,30-SEP-2023,"Impact Partnership Wealth, LLC","1688 WHITE CIRCLE NW, MARIETTA, GA, 30066"
4962,025816109,0001984555-23-000003,AMERICAN EXPRESS CO,448,3,025816,30-SEP-2023,"Impact Partnership Wealth, LLC","1688 WHITE CIRCLE NW, MARIETTA, GA, 30066"
4962,025816109,0001984555-23-000003,AMERICAN EXPRESS CO,15068,101,025816,30-SEP-2023,"Impact Partnership Wealth, LLC","1688 WHITE CIRCLE NW, MARIETTA, GA, 30066"
4962,025816109,0001984555-23-000003,AMERICAN EXPRESS CO,6564,44,025816,30-SEP-2023,"Impact Partnership Wealth, LLC","1688 WHITE CIRCLE NW, MARIETTA, GA, 30066"
4962,025816109,0001876326-23-000004,AMERICAN EXPRESS CO,241838,1621,025816,30-SEP-2023,Five Oceans Advisors,"2719 4TH ST, SANTA MONICA, CA, 90405-4273"
4962,025816109,0001691766-23-000003,AMERICAN EXPRESS CO,792125,5310,025816,30-SEP-2023,"FLAGSHIP HARBOR ADVISORS, LLC","346 COMMERCIAL STREET, BOSTON, MA, 02109"
4962,025816109,0001140361-23-048429,AMERICAN EXPRESS CO,8875320,58738,025816,30-SEP-2023,"GHP Investment Advisors, Inc.","1290 N Broadway, Ste. 1100, Denver, CO, 80203"
4962,025816109,0001879757-23-000005,AMERICAN EXPRESS CO ,170122,1140,025816,30-SEP-2023,"Newbridge Financial Services Group, Inc.","1200 NORTH FEDERAL HWY, SUITE 400, BOCA RATON, FL, 33432"
4962,025816109,0001697360-23-000004,AMERICAN EXPRESS CO,7648971,51270,025816,30-SEP-2023,"Perennial Advisors, LLC","1350 AVENUE OF THE AMERICAS, SUITE 1920, NEW YORK, NY, 10019"
4962,025816109,0001705819-23-000077,AMERICAN EXPRESS CO,1868306,12523,025816,30-SEP-2023,"Xcel Wealth Management, LLC","101 2nd Street, Ste 402, Holly Hill, FL, 32117"
4962,025816109,0001894302-23-000007,AMERICAN EXPRESS CO,1045,7,025816,30-SEP-2023,SJS Investment Consulting Inc.,"6711 MONROE ST, BUILDING IV, SUITE A, SYLVANIA, OH, 43560"
4962,025816109,0001894302-23-000007,AMERICAN EXPRESS CO,8057,54,025816,30-SEP-2023,SJS Investment Consulting Inc.,"6711 MONROE ST, BUILDING IV, SUITE A, SYLVANIA, OH, 43560"
4962,025816109,0001310929-23-000004,American Express,10055108,67398,025816,30-SEP-2023,Willis Investment Counsel,"710 GREEN STREET, GAINESVILLE, GA, 30501"
4962,025816109,0001420506-23-001818,AMERICAN EXPRESS CO,6117,41,025816,30-SEP-2023,Columbia Trust Co 01012016,"805 SW BROADWAY, SUITE 780, PORTLAND, OR, 97205"
4962,025816109,0001420506-23-001818,AMERICAN EXPRESS CO,316432,2121,025816,30-SEP-2023,Columbia Trust Co 01012016,"805 SW BROADWAY, SUITE 780, PORTLAND, OR, 97205"
4962,025816109,0001672594-23-000007,AMERICAN EXPRESS CO,97609736,654265,025816,30-SEP-2023,"Douglas Lane & Associates, LLC","ONE DAG PLAZA, 885 SECOND AVENUE, 42ND FLOOR, NEW YORK, NY, 10017"
4962,025816109,0001772483-23-000004,AMER EXPRESS CO,4881795,32722,025816,30-SEP-2023,Legacy Trust,"99 MONROE AVE, NW, SUITE 600, GRAND RAPIDS, MI, 49503"
4962,025816109,0001172661-23-003411,AMERICAN EXPRESS CO,1507416,10104,025816,30-SEP-2023,"Ziegler Capital Management, LLC","30 South Wacker Drive, Suite 2800, Chicago, IL, 60606"
4962,025816109,0001582732-23-000007,AMERICAN EXPRESS CO,320162,2146,025816,30-SEP-2023,"Wela Strategies, Inc.","10 GLENLAKE PARKWAY, NORTH TOWER, SUITE 1010, ATLANTA, GA, 30328"
4962,025816109,0001140361-23-048326,American Express Co,1285272,8615,025816,30-SEP-2023,"Howard Capital Management Group, LLC","11601 WILSHIRE BLVD, Los Angeles, CA, 90025"
4962,025816109,0001582732-23-000006,AMERICAN EXPRESS CO,17266126,115732,025816,30-SEP-2023,"Capital Investment Advisors, LLC","10 GLENLAKE PARKWAY, NORTH TOWER SUITE 1000, ATLANTA, GA, 30328"
4962,025816109,0001112325-23-000010,American Express Company,398785,2673,025816,30-SEP-2023,RIVERBRIDGE PARTNERS LLC,"1500 IDS CENTER, 80 SOUTH EIGHTH STREET, MINNEAPOLIS, MN, 55402"
4962,025816109,0000922439-23-000012,AMERICAN EXPRESS,5954024,39909,025816,30-SEP-2023,HARTFORD INVESTMENT MANAGEMENT CO,"ONE HARTFORD PLAZA, NP6, HARTFORD, CT, 06155"
4962,025816109,0000924181-23-000005,American Express Company,678,4547,025816,30-SEP-2023,"LEAVELL INVESTMENT MANAGEMENT, INC.","LEAVELL INVESTMENT MANAGEMENT, 210 ST. JOSEPH STREET, MOBILE, AL, 36602"
4962,025816109,0001656282-23-000006,AMERICAN EXPRESS CO,643153,4311,025816,30-SEP-2023,First Affirmative Financial Network,"5475 MARK DABLING BLVD., SUITE 108, COLORADO SPRINGS, CO, 80918"
4962,025816109,0001387818-23-000004,AMERICAN EXPRESS CO,283461,1900,025816,30-SEP-2023,Barton Investment Management,"ONE TOWER BRIDGE, 100 FRONT STREET, SUITE 980, WEST CONSHOHOCKEN, PA, 19428"
4962,025816109,0001370102-23-000011,AMERICAN EXPRESS CO,10313,69131,025816,30-SEP-2023,"State of Alaska, Department of Revenue","333 WILLOUGHBY AVENUE, TREASURY DIVISION 11TH FLOOR, JUNEAU, AK, 99801"
4962,025816109,0001370102-23-000011,AMERICAN EXPRESS CO,1468,9840,025816,30-SEP-2023,"State of Alaska, Department of Revenue","333 WILLOUGHBY AVENUE, TREASURY DIVISION 11TH FLOOR, JUNEAU, AK, 99801"
4962,025816109,0001085146-23-003762,AMERICAN EXPRESS CO,435500,2500,025816,30-SEP-2023,"ATTICUS WEALTH MANAGEMENT, LLC","3280 PEACHTREE ROAD NE, 7TH FLOOR, ATLANTA, GA, 30305"
4962,025816109,0001992316-23-000004,AMERICAN EXPRESS CO,330,2211,025816,30-SEP-2023,"Dechtman Wealth Management, LLC","7807 E. PEAKVIEW AVE., SUITE 410, CENTENNIAL, CO, 80111"
4962,025816109,0001140361-23-048279,AMERICAN EXPRESS CO,679262,4553,025816,30-SEP-2023,BURKE & HERBERT BANK & TRUST CO,"PO BOX 113, ALEXANDRIA, VA, 22313"
4962,025816109,0001140361-23-048279,AMERICAN EXPRESS CO,96974,650,025816,30-SEP-2023,BURKE & HERBERT BANK & TRUST CO,"PO BOX 113, ALEXANDRIA, VA, 22313"
4962,025816109,0001904033-23-000004,AMERICAN EXPRESS CO,1681373,11270,025816,30-SEP-2023,Buttonwood Financial Advisors Inc.,"1 N HAVEN STREET, SUITE 204, BALTIMORE, MD, 21224"
4962,025816109,0001651960-23-000004,AMERICAN EXPRESS CO,1728068,11583,025816,30-SEP-2023,"Arcus Capital Partners, LLC","3060 PEACHTREE ROAD N.W., ATLANTA, GA, 30305"
4962,025816109,0001910666-23-000004,American Express Co.,201,1345,025816,30-SEP-2023,City State Bank,"1225 COLONIAL PKWY, NORWALK, IA, 50211"
4962,025816109,0001907802-23-000008,AMERICAN EXPRESS CO,668569,4481,025816,30-SEP-2023,"Ervin Investment Management, LLC","1037 NE 65TH ST #359, SEATTLE, WA, 98115"
4962,025816109,0001582151-23-000006,AMERICAN EXPRESS CO,3215642,21554,025816,30-SEP-2023,"NAPLES GLOBAL ADVISORS, LLC","720 FIFTH AVENUE SOUTH, SUITE 200, NAPLES, FL, 34102"
4962,025816109,0001793691-23-000005,AMERICAN EXPRESS CO,297634,1995,025816,30-SEP-2023,Relyea Zuckerberg Hanson LLC,"ONE LANDMARK SQUARE, 11TH FLOOR, STAMFORD, CT, 06901"
4962,025816109,0001725247-23-000007,AMERICAN EXPRESS CO          COM,4771,31982,025816,30-SEP-2023,WoodTrust Financial Corp,"181 2ND STREET SOUTH, PO BOX 8000, WISCONSIN RAPIDS, WI, 54495-8000"
4962,025816109,0001725247-23-000007,AMERICAN EXPRESS CO          COM,1354,9075,025816,30-SEP-2023,WoodTrust Financial Corp,"181 2ND STREET SOUTH, PO BOX 8000, WISCONSIN RAPIDS, WI, 54495-8000"
4962,025816109,0001085146-23-003760,AMERICAN EXPRESS CO,1285476,8616,025816,30-SEP-2023,"RFG Advisory, LLC","1400 URBAN CENTER DRIVE, SUITE 475, BIRMINGHAM, AL, 35242"
4962,025816109,0001951757-23-000584,AMERICAN EXPRESS CO,351939,2359,025816,30-SEP-2023,"Legacy Capital Wealth Partners, LLC","8315 CANTRELL ROAD, SUITE 200, LITTLE ROCK, AR, 72227"
4962,025816109,0001730479-23-000004,American Express Company,158887,1065,025816,30-SEP-2023,Independence Bank of Kentucky,"PO BOX 948, OWENSBORO, KY, 42302-0948"
4962,025816109,0001591379-23-000004,AMERICAN EXPRESS,1074,6795,025816,30-SEP-2023,BEACON FINANCIAL GROUP,"17300 PRESTON ROAD, SUITE 120, DALLAS, TX, 75252"
4962,025816109,0001951757-23-000580,AMERICAN EXPRESS CO,1879794,12600,025816,30-SEP-2023,"HERBST GROUP, LLC","4 MELON PATCH LANE, WESTPORT, CT, 06880"
4962,025816109,0001951757-23-000578,AMERICAN EXPRESS CO,1983852,13297,025816,30-SEP-2023,"CALIBER WEALTH MANAGEMENT, LLC","980 E. 800 N., SUITE 203, OREM, UT, 84097"
4962,025816109,0001020918-23-000009,AMERICAN EXPRESS CO,730,4896,025816,30-SEP-2023,ROTHSCHILD INVESTMENT LLC /IL,"311 S WACKER DR, SUITE 5900, CHICAGO, IL, 60606"
4962,025816109,0001020918-23-000009,AMERICAN EXPRESS CO,531,3559,025816,30-SEP-2023,ROTHSCHILD INVESTMENT LLC /IL,"311 S WACKER DR, SUITE 5900, CHICAGO, IL, 60606"
4962,025816109,0001056825-23-000005,AMERICAN EXPRESS COMPANY,1819,12194,025816,30-SEP-2023,EVERENCE CAPITAL MANAGEMENT INC,"PO BOX 483, GOSHEN, IN, 46527"
4962,025816109,0001818759-23-000005,AMERICAN EXPRESS COMMON,354326,2375,025816,30-SEP-2023,"Sunflower Bank, N.A.","1400 16TH ST, STE 250, DENVER, CO, 80202"
4962,025816109,0001818759-23-000005,AMERICAN EXPRESS COMMON,211104,1415,025816,30-SEP-2023,"Sunflower Bank, N.A.","1400 16TH ST, STE 250, DENVER, CO, 80202"
4962,025816109,0001697953-23-000008,AMERICAN EXPRESS CO                 C,896,6008,025816,30-SEP-2023,Summit Global Investments,"620 S. MAIN STREET, BOUNTIFUL, UT, 84010"
4962,025816109,0001780055-23-000005,AMERICAN EXPRESS CO,354770,2378,025816,30-SEP-2023,Weaver Consulting Group,"101 MAIN STREET, SUITE 220, HUNTINGTON BEACH, CA, 92648"
